,Series_reference,Data_value,Suppressed
5511,BDCQ.SF3II1CA,1587.923,
5512,BDCQ.SF3II1CA,1694.377,
5513,BDCQ.SF3II1CA,1691.006,
5514,BDCQ.SF3II1CA,1836.333,
5515,BDCQ.SF3II1CA,1869.536,
5516,BDCQ.SF3II1CA,2006.501,
5517,BDCQ.SF3II1CA,1944.485,
5518,BDCQ.SF3II1CA,2108.111,
5519,BDCQ.SF3II1CA,2112.507,
5520,BDCQ.SF3IICA,1465.427,
5521,BDCQ.SF3IICA,1486.313,
5522,BDCQ.SF3IICA,1445.394,
5523,BDCQ.SF3IICA,1490.771,
5524,BDCQ.SF3IICA,1527.571,
5525,BDCQ.SF3IICA,1511.814,
5526,BDCQ.SF3IICA,1594.955,
5527,BDCQ.SF3IICA,1562.703,
5528,BDCQ.SF3IICA,1608.97,
5529,BDCQ.SF3IICA,1592.463,
5530,BDCQ.SF3IICA,1677.59,
5531,BDCQ.SF3IICA,1647.491,
5532,BDCQ.SF3IICA,1769.703,
5533,BDCQ.SF3IICA,1655.835,
5534,BDCQ.SF3IICA,1759.185,
5535,BDCQ.SF3IICA,1623.642,
5536,BDCQ.SF3IICA,1463.575,
5537,BDCQ.SF3IICA,1467.271,
5538,BDCQ.SF3IICA,1551.396,
5539,BDCQ.SF3IICA,1501.232,
5540,BDCQ.SF3IICA,1621.483,
5541,BDCQ.SF3IICA,1587.923,
5542,BDCQ.SF3IICA,1694.377,
5543,BDCQ.SF3IICA,1691.006,
5544,BDCQ.SF3IICA,1836.333,
5545,BDCQ.SF3IICA,1869.536,
5546,BDCQ.SF3IICA,2006.501,
5547,BDCQ.SF3IICA,1944.485,
5548,BDCQ.SF3IICA,2108.111,
5549,BDCQ.SF3IICA,2112.507,
5550,BDCQ.SF3JJ1CA,585.728,
5551,BDCQ.SF3JJ1CA,585.659,
5552,BDCQ.SF3JJ1CA,567.839,
5553,BDCQ.SF3JJ1CA,560.076,
5554,BDCQ.SF3JJ1CA,577.719,
5555,BDCQ.SF3JJ1CA,602.321,
5556,BDCQ.SF3JJ1CA,597.808,
5557,BDCQ.SF3JJ1CA,549.52,
5558,BDCQ.SF3JJ1CA,593.402,
5559,BDCQ.SF3JJ1CA,583.364,
5560,BDCQ.SF3JJ1CA,585.406,
5561,BDCQ.SF3JJ1CA,551.998,
5562,BDCQ.SF3JJ1CA,618.862,
5563,BDCQ.SF3JJ1CA,614.985,
5564,BDCQ.SF3JJ1CA,631.179,
5565,BDCQ.SF3JJ1CA,607.37,
5566,BDCQ.SF3JJ1CA,614.328,
5567,BDCQ.SF3JJ1CA,620.229,
5568,BDCQ.SF3JJ1CA,624.921,
5569,BDCQ.SF3JJ1CA,598.91,
5570,BDCQ.SF3JJ1CA,631.574,
5571,BDCQ.SF3JJ1CA,657.29,
5572,BDCQ.SF3JJ1CA,666.81,
5573,BDCQ.SF3JJ1CA,628.524,
5574,BDCQ.SF3JJ1CA,703.43,
5575,BDCQ.SF3JJ1CA,711.126,
5576,BDCQ.SF3JJ1CA,688.216,
5577,BDCQ.SF3JJ1CA,697.332,
5578,BDCQ.SF3JJ1CA,699.989,
5579,BDCQ.SF3JJ1CA,735.884,
5580,BDCQ.SF3JJCA,585.728,
5581,BDCQ.SF3JJCA,585.659,
5582,BDCQ.SF3JJCA,567.839,
5583,BDCQ.SF3JJCA,560.076,
5584,BDCQ.SF3JJCA,577.719,
5585,BDCQ.SF3JJCA,602.321,
5586,BDCQ.SF3JJCA,597.808,
5587,BDCQ.SF3JJCA,549.52,
5588,BDCQ.SF3JJCA,593.402,
5589,BDCQ.SF3JJCA,583.364,
5590,BDCQ.SF3JJCA,585.406,
5591,BDCQ.SF3JJCA,551.998,
5592,BDCQ.SF3JJCA,618.862,
5593,BDCQ.SF3JJCA,614.985,
5594,BDCQ.SF3JJCA,631.179,
5595,BDCQ.SF3JJCA,607.37,
5596,BDCQ.SF3JJCA,614.328,
5597,BDCQ.SF3JJCA,620.229,
5598,BDCQ.SF3JJCA,624.921,
5599,BDCQ.SF3JJCA,598.91,
5600,BDCQ.SF3JJCA,631.574,
5601,BDCQ.SF3JJCA,657.29,
5602,BDCQ.SF3JJCA,666.81,
5603,BDCQ.SF3JJCA,628.524,
5604,BDCQ.SF3JJCA,703.43,
5605,BDCQ.SF3JJCA,711.126,
5606,BDCQ.SF3JJCA,688.216,
5607,BDCQ.SF3JJCA,697.332,
5608,BDCQ.SF3JJCA,699.989,
5609,BDCQ.SF3JJCA,735.884,
5610,BDCQ.SF3LL1CA,365.66,
5611,BDCQ.SF3LL1CA,414.725,
5612,BDCQ.SF3LL1CA,419.046,
5613,BDCQ.SF3LL1CA,430.0,
5614,BDCQ.SF3LL1CA,427.633,
5615,BDCQ.SF3LL1CA,420.884,
5616,BDCQ.SF3LL1CA,477.419,
5617,BDCQ.SF3LL1CA,465.544,
5618,BDCQ.SF3LL1CA,473.554,
5619,BDCQ.SF3LL1CA,471.04,
5620,BDCQ.SF3LL1CA,506.118,
5621,BDCQ.SF3LL1CA,485.525,
5622,BDCQ.SF3LL1CA,500.7,
5623,BDCQ.SF3LL1CA,501.514,
5624,BDCQ.SF3LL1CA,536.451,
5625,BDCQ.SF3LL1CA,511.784,
5626,BDCQ.SF3LL1CA,462.51,
5627,BDCQ.SF3LL1CA,502.941,
5628,BDCQ.SF3LL1CA,514.218,
5629,BDCQ.SF3LL1CA,522.948,
5630,BDCQ.SF3LL1CA,536.649,
5631,BDCQ.SF3LL1CA,548.936,
5632,BDCQ.SF3LL1CA,560.221,
5633,BDCQ.SF3LL1CA,655.419,
5634,BDCQ.SF3LL1CA,576.412,
5635,BDCQ.SF3LL1CA,591.422,
5636,BDCQ.SF3LL1CA,619.233,
5637,BDCQ.SF3LL1CA,596.688,
5638,BDCQ.SF3LL1CA,611.53,
5639,BDCQ.SF3LL1CA,614.784,
5640,BDCQ.SF3LLCA,365.66,
5641,BDCQ.SF3LLCA,414.725,
5642,BDCQ.SF3LLCA,419.046,
5643,BDCQ.SF3LLCA,430.0,
5644,BDCQ.SF3LLCA,427.633,
5645,BDCQ.SF3LLCA,420.884,
5646,BDCQ.SF3LLCA,477.419,
5647,BDCQ.SF3LLCA,465.544,
5648,BDCQ.SF3LLCA,473.554,
5649,BDCQ.SF3LLCA,471.04,
5650,BDCQ.SF3LLCA,506.118,
5651,BDCQ.SF3LLCA,485.525,
5652,BDCQ.SF3LLCA,500.7,
5653,BDCQ.SF3LLCA,501.514,
5654,BDCQ.SF3LLCA,536.451,
5655,BDCQ.SF3LLCA,511.784,
5656,BDCQ.SF3LLCA,462.51,
5657,BDCQ.SF3LLCA,502.941,
5658,BDCQ.SF3LLCA,514.218,
5659,BDCQ.SF3LLCA,522.948,
5660,BDCQ.SF3LLCA,536.649,
5661,BDCQ.SF3LLCA,548.936,
5662,BDCQ.SF3LLCA,560.221,
5663,BDCQ.SF3LLCA,655.419,
5664,BDCQ.SF3LLCA,576.412,
5665,BDCQ.SF3LLCA,591.422,
5666,BDCQ.SF3LLCA,619.233,
5667,BDCQ.SF3LLCA,596.688,
5668,BDCQ.SF3LLCA,611.53,
5669,BDCQ.SF3LLCA,614.784,
5670,BDCQ.SF3MN1CA,2727.571,
5671,BDCQ.SF3MN1CA,2777.688,
5672,BDCQ.SF3MN1CA,2841.521,
5673,BDCQ.SF3MN1CA,2839.823,
5674,BDCQ.SF3MN1CA,2959.113,
5675,BDCQ.SF3MN1CA,2960.085,
5676,BDCQ.SF3MN1CA,3130.792,
5677,BDCQ.SF3MN1CA,3101.242,
5678,BDCQ.SF3MN1CA,3241.45,
5679,BDCQ.SF3MN1CA,3298.364,
5680,BDCQ.SF3MN1CA,3430.35,
5681,BDCQ.SF3MN1CA,3279.177,
5682,BDCQ.SF3MN1CA,3440.097,
5683,BDCQ.SF3MN1CA,3437.586,
5684,BDCQ.SF3MN1CA,3699.784,
5685,BDCQ.SF3MN1CA,3453.535,
5686,BDCQ.SF3MN1CA,3443.466,
5687,BDCQ.SF3MN1CA,3667.13,
5688,BDCQ.SF3MN1CA,3772.025,
5689,BDCQ.SF3MN1CA,3759.112,
5690,BDCQ.SF3MN1CA,3967.413,
5691,BDCQ.SF3MN1CA,4048.726,
5692,BDCQ.SF3MN1CA,4258.867,
5693,BDCQ.SF3MN1CA,4247.051,
5694,BDCQ.SF3MN1CA,4427.144,
5695,BDCQ.SF3MN1CA,4572.705,
5696,BDCQ.SF3MN1CA,4667.285,
5697,BDCQ.SF3MN1CA,4695.713,
5698,BDCQ.SF3MN1CA,4790.849,
5699,BDCQ.SF3MN1CA,4806.696,
5700,BDCQ.SF3MN2CA,1019.302,
5701,BDCQ.SF3MN2CA,916.284,
5702,BDCQ.SF3MN2CA,989.697,
5703,BDCQ.SF3MN2CA,997.972,
5704,BDCQ.SF3MN2CA,1075.146,
5705,BDCQ.SF3MN2CA,1028.167,
5706,BDCQ.SF3MN2CA,1087.366,
5707,BDCQ.SF3MN2CA,1054.875,
5708,BDCQ.SF3MN2CA,1181.745,
5709,BDCQ.SF3MN2CA,1082.856,
5710,BDCQ.SF3MN2CA,1118.599,
5711,BDCQ.SF3MN2CA,1071.749,
5712,BDCQ.SF3MN2CA,1184.455,
5713,BDCQ.SF3MN2CA,1107.799,
5714,BDCQ.SF3MN2CA,1219.811,
5715,BDCQ.SF3MN2CA,1098.207,
5716,BDCQ.SF3MN2CA,1168.338,
5717,BDCQ.SF3MN2CA,1089.883,
5718,BDCQ.SF3MN2CA,1118.973,
5719,BDCQ.SF3MN2CA,1090.125,
5720,BDCQ.SF3MN2CA,1290.78,
5721,BDCQ.SF3MN2CA,1209.973,
5722,BDCQ.SF3MN2CA,1275.96,
5723,BDCQ.SF3MN2CA,1274.311,
5724,BDCQ.SF3MN2CA,1445.436,
5725,BDCQ.SF3MN2CA,1367.555,
5726,BDCQ.SF3MN2CA,1407.259,
5727,BDCQ.SF3MN2CA,1429.495,
5728,BDCQ.SF3MN2CA,1615.056,
5729,BDCQ.SF3MN2CA,1496.565,
5730,BDCQ.SF3MNCA,3746.873,
5731,BDCQ.SF3MNCA,3693.972,
5732,BDCQ.SF3MNCA,3831.218,
5733,BDCQ.SF3MNCA,3837.795,
5734,BDCQ.SF3MNCA,4034.259,
5735,BDCQ.SF3MNCA,3988.252,
5736,BDCQ.SF3MNCA,4218.158,
5737,BDCQ.SF3MNCA,4156.117,
5738,BDCQ.SF3MNCA,4423.195,
5739,BDCQ.SF3MNCA,4381.22,
5740,BDCQ.SF3MNCA,4548.949,
5741,BDCQ.SF3MNCA,4350.926,
5742,BDCQ.SF3MNCA,4624.552,
5743,BDCQ.SF3MNCA,4545.385,
5744,BDCQ.SF3MNCA,4919.595,
5745,BDCQ.SF3MNCA,4551.742,
5746,BDCQ.SF3MNCA,4611.804,
5747,BDCQ.SF3MNCA,4757.013,
5748,BDCQ.SF3MNCA,4890.997,
5749,BDCQ.SF3MNCA,4849.237,
5750,BDCQ.SF3MNCA,5258.193,
5751,BDCQ.SF3MNCA,5258.699,
5752,BDCQ.SF3MNCA,5534.828,
5753,BDCQ.SF3MNCA,5521.362,
5754,BDCQ.SF3MNCA,5872.579,
5755,BDCQ.SF3MNCA,5940.26,
5756,BDCQ.SF3MNCA,6074.544,
5757,BDCQ.SF3MNCA,6125.208,
5758,BDCQ.SF3MNCA,6405.905,
5759,BDCQ.SF3MNCA,6303.261,
5760,BDCQ.SF3PP1CA,287.789,
5761,BDCQ.SF3PP1CA,277.51,
5762,BDCQ.SF3PP1CA,288.452,
5763,BDCQ.SF3PP1CA,271.776,
5764,BDCQ.SF3PP1CA,293.222,
5765,BDCQ.SF3PP1CA,297.711,
5766,BDCQ.SF3PP1CA,303.636,
5767,BDCQ.SF3PP1CA,291.346,
5768,BDCQ.SF3PP1CA,316.418,
5769,BDCQ.SF3PP1CA,319.914,
5770,BDCQ.SF3PP1CA,341.139,
5771,BDCQ.SF3PP1CA,310.763,
5772,BDCQ.SF3PP1CA,331.755,
5773,BDCQ.SF3PP1CA,350.96,
5774,BDCQ.SF3PP1CA,361.879,
5775,BDCQ.SF3PP1CA,334.186,
5776,BDCQ.SF3PP1CA,328.049,
5777,BDCQ.SF3PP1CA,354.766,
5778,BDCQ.SF3PP1CA,364.295,
5779,BDCQ.SF3PP1CA,356.864,
5780,BDCQ.SF3PP1CA,374.03,
5781,BDCQ.SF3PP1CA,376.662,
5782,BDCQ.SF3PP1CA,379.252,
5783,BDCQ.SF3PP1CA,365.252,
5784,BDCQ.SF3PP1CA,375.054,
5785,BDCQ.SF3PP1CA,394.774,
5786,BDCQ.SF3PP1CA,403.061,
5787,BDCQ.SF3PP1CA,402.133,
5788,BDCQ.SF3PP1CA,428.679,
5789,BDCQ.SF3PP1CA,430.993,
5790,BDCQ.SF3PPCA,287.789,
5791,BDCQ.SF3PPCA,277.51,
5792,BDCQ.SF3PPCA,288.452,
5793,BDCQ.SF3PPCA,271.776,
5794,BDCQ.SF3PPCA,293.222,
5795,BDCQ.SF3PPCA,297.711,
5796,BDCQ.SF3PPCA,303.636,
5797,BDCQ.SF3PPCA,291.346,
5798,BDCQ.SF3PPCA,316.418,
5799,BDCQ.SF3PPCA,319.914,
5800,BDCQ.SF3PPCA,341.139,
5801,BDCQ.SF3PPCA,310.763,
5802,BDCQ.SF3PPCA,331.755,
5803,BDCQ.SF3PPCA,350.96,
5804,BDCQ.SF3PPCA,361.879,
5805,BDCQ.SF3PPCA,334.186,
5806,BDCQ.SF3PPCA,328.049,
5807,BDCQ.SF3PPCA,354.766,
5808,BDCQ.SF3PPCA,364.295,
5809,BDCQ.SF3PPCA,356.864,
5810,BDCQ.SF3PPCA,374.03,
5811,BDCQ.SF3PPCA,376.662,
5812,BDCQ.SF3PPCA,379.252,
5813,BDCQ.SF3PPCA,365.252,
5814,BDCQ.SF3PPCA,375.054,
5815,BDCQ.SF3PPCA,394.774,
5816,BDCQ.SF3PPCA,403.061,
5817,BDCQ.SF3PPCA,402.133,
5818,BDCQ.SF3PPCA,428.679,
5819,BDCQ.SF3PPCA,430.993,
5820,BDCQ.SF3QQ1CA,1110.395,
5821,BDCQ.SF3QQ1CA,1092.93,
5822,BDCQ.SF3QQ1CA,1133.475,
5823,BDCQ.SF3QQ1CA,1125.701,
5824,BDCQ.SF3QQ1CA,1164.388,
5825,BDCQ.SF3QQ1CA,1203.509,
5826,BDCQ.SF3QQ1CA,1236.324,
5827,BDCQ.SF3QQ1CA,1225.851,
5828,BDCQ.SF3QQ1CA,1283.227,
5829,BDCQ.SF3QQ1CA,1319.114,
5830,BDCQ.SF3QQ1CA,1389.138,
5831,BDCQ.SF3QQ1CA,1328.08,
5832,BDCQ.SF3QQ1CA,1386.626,
5833,BDCQ.SF3QQ1CA,1412.246,
5834,BDCQ.SF3QQ1CA,1513.591,
5835,BDCQ.SF3QQ1CA,1409.986,
5836,BDCQ.SF3QQ1CA,1425.643,
5837,BDCQ.SF3QQ1CA,1554.786,
5838,BDCQ.SF3QQ1CA,1576.166,
5839,BDCQ.SF3QQ1CA,1589.705,
5840,BDCQ.SF3QQ1CA,1665.867,
5841,BDCQ.SF3QQ1CA,1700.265,
5842,BDCQ.SF3QQ1CA,1797.007,
5843,BDCQ.SF3QQ1CA,1755.275,
5844,BDCQ.SF3QQ1CA,1842.661,
5845,BDCQ.SF3QQ1CA,1843.464,
5846,BDCQ.SF3QQ1CA,1898.954,
5847,BDCQ.SF3QQ1CA,1914.048,
5848,BDCQ.SF3QQ1CA,1996.623,
5849,BDCQ.SF3QQ1CA,2080.804,
5850,BDCQ.SF3QQCA,1110.395,
5851,BDCQ.SF3QQCA,1092.93,
5852,BDCQ.SF3QQCA,1133.475,
5853,BDCQ.SF3QQCA,1125.701,
5854,BDCQ.SF3QQCA,1164.388,
5855,BDCQ.SF3QQCA,1203.509,
5856,BDCQ.SF3QQCA,1236.324,
5857,BDCQ.SF3QQCA,1225.851,
5858,BDCQ.SF3QQCA,1283.227,
5859,BDCQ.SF3QQCA,1319.114,
5860,BDCQ.SF3QQCA,1389.138,
5861,BDCQ.SF3QQCA,1328.08,
5862,BDCQ.SF3QQCA,1386.626,
5863,BDCQ.SF3QQCA,1412.246,
5864,BDCQ.SF3QQCA,1513.591,
5865,BDCQ.SF3QQCA,1409.986,
5866,BDCQ.SF3QQCA,1425.643,
5867,BDCQ.SF3QQCA,1554.786,
5868,BDCQ.SF3QQCA,1576.166,
5869,BDCQ.SF3QQCA,1589.705,
5870,BDCQ.SF3QQCA,1665.867,
5871,BDCQ.SF3QQCA,1700.265,
5872,BDCQ.SF3QQCA,1797.007,
5873,BDCQ.SF3QQCA,1755.275,
5874,BDCQ.SF3QQCA,1842.661,
5875,BDCQ.SF3QQCA,1843.464,
5876,BDCQ.SF3QQCA,1898.954,
5877,BDCQ.SF3QQCA,1914.048,
5878,BDCQ.SF3QQCA,1996.623,
5879,BDCQ.SF3QQCA,2080.804,
5880,BDCQ.SF3RS1CA,212.253,
5881,BDCQ.SF3RS1CA,229.148,
5882,BDCQ.SF3RS1CA,236.607,
5883,BDCQ.SF3RS1CA,226.131,
5884,BDCQ.SF3RS1CA,225.956,
5885,BDCQ.SF3RS1CA,238.498,
5886,BDCQ.SF3RS1CA,265.367,
5887,BDCQ.SF3RS1CA,233.579,
5888,BDCQ.SF3RS1CA,262.946,
5889,BDCQ.SF3RS1CA,256.954,
5890,BDCQ.SF3RS1CA,261.24,
5891,BDCQ.SF3RS1CA,252.591,
5892,BDCQ.SF3RS1CA,235.091,
5893,BDCQ.SF3RS1CA,258.554,
5894,BDCQ.SF3RS1CA,265.295,
5895,BDCQ.SF3RS1CA,242.156,
5896,BDCQ.SF3RS1CA,224.629,
5897,BDCQ.SF3RS1CA,225.973,
5898,BDCQ.SF3RS1CA,259.497,
5899,BDCQ.SF3RS1CA,230.691,
5900,BDCQ.SF3RS1CA,249.209,
5901,BDCQ.SF3RS1CA,266.739,
5902,BDCQ.SF3RS1CA,246.949,
5903,BDCQ.SF3RS1CA,221.661,
5904,BDCQ.SF3RS1CA,252.412,
5905,BDCQ.SF3RS1CA,286.359,
5906,BDCQ.SF3RS1CA,290.073,
5907,BDCQ.SF3RS1CA,285.558,
5908,BDCQ.SF3RS1CA,299.154,
5909,BDCQ.SF3RS1CA,327.187,
5910,BDCQ.SF3RS2CA,543.971,
5911,BDCQ.SF3RS2CA,555.555,
5912,BDCQ.SF3RS2CA,576.009,
5913,BDCQ.SF3RS2CA,572.088,
5914,BDCQ.SF3RS2CA,602.769,
5915,BDCQ.SF3RS2CA,589.218,
5916,BDCQ.SF3RS2CA,621.571,
5917,BDCQ.SF3RS2CA,600.876,
5918,BDCQ.SF3RS2CA,616.361,
5919,BDCQ.SF3RS2CA,630.25,
5920,BDCQ.SF3RS2CA,660.894,
5921,BDCQ.SF3RS2CA,625.673,
5922,BDCQ.SF3RS2CA,640.613,
5923,BDCQ.SF3RS2CA,662.181,
5924,BDCQ.SF3RS2CA,718.3,
5925,BDCQ.SF3RS2CA,659.362,
5926,BDCQ.SF3RS2CA,630.329,
5927,BDCQ.SF3RS2CA,702.893,
5928,BDCQ.SF3RS2CA,720.563,
5929,BDCQ.SF3RS2CA,711.075,
5930,BDCQ.SF3RS2CA,744.623,
5931,BDCQ.SF3RS2CA,750.217,
5932,BDCQ.SF3RS2CA,792.713,
5933,BDCQ.SF3RS2CA,779.173,
5934,BDCQ.SF3RS2CA,801.125,
5935,BDCQ.SF3RS2CA,833.773,
5936,BDCQ.SF3RS2CA,845.662,
5937,BDCQ.SF3RS2CA,837.342,
5938,BDCQ.SF3RS2CA,872.858,
5939,BDCQ.SF3RS2CA,884.402,
5940,BDCQ.SF3RSCA,756.224,
5941,BDCQ.SF3RSCA,784.703,
5942,BDCQ.SF3RSCA,812.616,
5943,BDCQ.SF3RSCA,798.219,
5944,BDCQ.SF3RSCA,828.725,
5945,BDCQ.SF3RSCA,827.716,
5946,BDCQ.SF3RSCA,886.938,
5947,BDCQ.SF3RSCA,834.455,
5948,BDCQ.SF3RSCA,879.307,
5949,BDCQ.SF3RSCA,887.204,
5950,BDCQ.SF3RSCA,922.134,
5951,BDCQ.SF3RSCA,878.264,
5952,BDCQ.SF3RSCA,875.704,
5953,BDCQ.SF3RSCA,920.735,
5954,BDCQ.SF3RSCA,983.595,
5955,BDCQ.SF3RSCA,901.518,
5956,BDCQ.SF3RSCA,854.958,
5957,BDCQ.SF3RSCA,928.866,
5958,BDCQ.SF3RSCA,980.06,
5959,BDCQ.SF3RSCA,941.766,
5960,BDCQ.SF3RSCA,993.832,
5961,BDCQ.SF3RSCA,1016.956,
5962,BDCQ.SF3RSCA,1039.662,
5963,BDCQ.SF3RSCA,1000.833,
5964,BDCQ.SF3RSCA,1053.536,
5965,BDCQ.SF3RSCA,1120.132,
5966,BDCQ.SF3RSCA,1135.735,
5967,BDCQ.SF3RSCA,1122.9,
5968,BDCQ.SF3RSCA,1172.011,
5969,BDCQ.SF3RSCA,1211.59,
5970,BDCQ.SF8AA2CA,324.687,
5971,BDCQ.SF8AA2CA,325.7,
5972,BDCQ.SF8AA2CA,270.504,
5973,BDCQ.SF8AA2CA,237.453,
5974,BDCQ.SF8AA2CA,342.458,
5975,BDCQ.SF8AA2CA,377.929,
5976,BDCQ.SF8AA2CA,379.739,
5977,BDCQ.SF8AA2CA,382.48,
5978,BDCQ.SF8AA2CA,349.433,
5979,BDCQ.SF8AA2CA,328.749,
5980,BDCQ.SF8AA2CA,362.796,
5981,BDCQ.SF8AA2CA,304.67,
5982,BDCQ.SF8AA2CA,290.329,
5983,BDCQ.SF8AA2CA,222.636,
5984,BDCQ.SF8AA2CA,242.383,
5985,BDCQ.SF8AA2CA,173.194,
5986,BDCQ.SF8AA2CA,180.001,
5987,BDCQ.SF8AA2CA,238.256,
5988,BDCQ.SF8AA2CA,269.898,
5989,BDCQ.SF8AA2CA,263.605,
5990,BDCQ.SF8AA2CA,395.172,
5991,BDCQ.SF8AA2CA,273.056,
5992,BDCQ.SF8AA2CA,219.414,
5993,BDCQ.SF8AA2CA,181.16,
5994,BDCQ.SF8AA2CA,262.971,
5995,BDCQ.SF8AA2CA,203.07,
5996,BDCQ.SF8AA2CA,155.226,
5997,BDCQ.SF8AA2CA,165.876,
5998,BDCQ.SF8AA2CA,182.139,
5999,BDCQ.SF8AA2CA,170.837,
6000,BDCQ.SF8AA3CA,178.026,
6001,BDCQ.SF8AA3CA,122.283,
6002,BDCQ.SF8AA3CA,240.417,
6003,BDCQ.SF8AA3CA,183.274,
6004,BDCQ.SF8AA3CA,149.792,
6005,BDCQ.SF8AA3CA,96.841,
6006,BDCQ.SF8AA3CA,305.828,
6007,BDCQ.SF8AA3CA,250.248,
6008,BDCQ.SF8AA3CA,160.174,
6009,BDCQ.SF8AA3CA,65.418,
6010,BDCQ.SF8AA3CA,309.524,
6011,BDCQ.SF8AA3CA,240.416,
6012,BDCQ.SF8AA3CA,195.612,
6013,BDCQ.SF8AA3CA,131.574,
6014,BDCQ.SF8AA3CA,247.26,
6015,BDCQ.SF8AA3CA,238.508,
6016,BDCQ.SF8AA3CA,174.735,
6017,BDCQ.SF8AA3CA,150.713,
6018,BDCQ.SF8AA3CA,372.195,
6019,BDCQ.SF8AA3CA,207.889,
6020,BDCQ.SF8AA3CA,165.387,
6021,BDCQ.SF8AA3CA,151.256,
6022,BDCQ.SF8AA3CA,454.287,
6023,BDCQ.SF8AA3CA,232.656,
6024,BDCQ.SF8AA3CA,129.733,
6025,BDCQ.SF8AA3CA,85.278,
6026,BDCQ.SF8AA3CA,364.705,
6027,BDCQ.SF8AA3CA,226.729,
6028,BDCQ.SF8AA3CA,167.74,
6029,BDCQ.SF8AA3CA,96.091,
6030,BDCQ.SF8AACA,502.713,
6031,BDCQ.SF8AACA,447.983,
6032,BDCQ.SF8AACA,510.921,
6033,BDCQ.SF8AACA,420.727,
6034,BDCQ.SF8AACA,492.25,
6035,BDCQ.SF8AACA,474.77,
6036,BDCQ.SF8AACA,685.567,
6037,BDCQ.SF8AACA,632.728,
6038,BDCQ.SF8AACA,509.607,
6039,BDCQ.SF8AACA,394.167,
6040,BDCQ.SF8AACA,672.32,
6041,BDCQ.SF8AACA,545.086,
6042,BDCQ.SF8AACA,485.941,
6043,BDCQ.SF8AACA,354.21,
6044,BDCQ.SF8AACA,489.643,
6045,BDCQ.SF8AACA,411.702,
6046,BDCQ.SF8AACA,354.736,
6047,BDCQ.SF8AACA,388.969,
6048,BDCQ.SF8AACA,642.093,
6049,BDCQ.SF8AACA,471.494,
6050,BDCQ.SF8AACA,560.559,
6051,BDCQ.SF8AACA,424.313,
6052,BDCQ.SF8AACA,673.7,
6053,BDCQ.SF8AACA,413.816,
6054,BDCQ.SF8AACA,392.705,
6055,BDCQ.SF8AACA,288.348,
6056,BDCQ.SF8AACA,519.931,
6057,BDCQ.SF8AACA,392.605,
6058,BDCQ.SF8AACA,349.879,
6059,BDCQ.SF8AACA,266.928,
6060,BDCQ.SF8BB1CA,346.53,
6061,BDCQ.SF8BB1CA,309.56,
6062,BDCQ.SF8BB1CA,351.109,
6063,BDCQ.SF8BB1CA,262.908,
6064,BDCQ.SF8BB1CA,309.451,
6065,BDCQ.SF8BB1CA,227.217,
6066,BDCQ.SF8BB1CA,488.176,
6067,BDCQ.SF8BB1CA,354.777,
6068,BDCQ.SF8BB1CA,286.813,
6069,BDCQ.SF8BB1CA,468.247,
6070,BDCQ.SF8BB1CA,348.544,
6071,BDCQ.SF8BB1CA,327.809,
6072,BDCQ.SF8BB1CA,329.739,
6073,BDCQ.SF8BB1CA,411.266,
6074,BDCQ.SF8BB1CA,406.324,
6075,BDCQ.SF8BB1CA,310.437,
6076,BDCQ.SF8BB1CA,126.253,
6077,BDCQ.SF8BB1CA,270.048,
6078,BDCQ.SF8BB1CA,349.429,
6079,BDCQ.SF8BB1CA,346.026,
6080,BDCQ.SF8BB1CA,317.955,
6081,BDCQ.SF8BB1CA,414.467,
6082,BDCQ.SF8BB1CA,277.918,
6083,BDCQ.SF8BB1CA,357.235,
6084,BDCQ.SF8BB1CA,478.351,
6085,BDCQ.SF8BB1CA,464.388,
6086,BDCQ.SF8BB1CA,419.106,
6087,BDCQ.SF8BB1CA,321.461,
6088,BDCQ.SF8BB1CA,440.48,
6089,BDCQ.SF8BB1CA,356.159,
6090,BDCQ.SF8BBCA,346.53,
6091,BDCQ.SF8BBCA,309.56,
6092,BDCQ.SF8BBCA,351.109,
6093,BDCQ.SF8BBCA,262.908,
6094,BDCQ.SF8BBCA,309.451,
6095,BDCQ.SF8BBCA,227.217,
6096,BDCQ.SF8BBCA,488.176,
6097,BDCQ.SF8BBCA,354.777,
6098,BDCQ.SF8BBCA,286.813,
6099,BDCQ.SF8BBCA,468.247,
6100,BDCQ.SF8BBCA,348.544,
6101,BDCQ.SF8BBCA,327.809,
6102,BDCQ.SF8BBCA,329.739,
6103,BDCQ.SF8BBCA,411.266,
6104,BDCQ.SF8BBCA,406.324,
6105,BDCQ.SF8BBCA,310.437,
6106,BDCQ.SF8BBCA,126.253,
6107,BDCQ.SF8BBCA,270.048,
6108,BDCQ.SF8BBCA,349.429,
6109,BDCQ.SF8BBCA,346.026,
6110,BDCQ.SF8BBCA,317.955,
6111,BDCQ.SF8BBCA,414.467,
6112,BDCQ.SF8BBCA,277.918,
6113,BDCQ.SF8BBCA,357.235,
6114,BDCQ.SF8BBCA,478.351,
6115,BDCQ.SF8BBCA,464.388,
6116,BDCQ.SF8BBCA,419.106,
6117,BDCQ.SF8BBCA,321.461,
6118,BDCQ.SF8BBCA,440.48,
6119,BDCQ.SF8BBCA,356.159,
6120,BDCQ.SF8CC1CA,809.079,
6121,BDCQ.SF8CC1CA,1201.325,
